Id_Key,Dept,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
3715,BSCSE,3,1,22,23,0,5,4.58,2.11,4,5,SCIENCE,0,0,0,0,0,3,2.33,2,2.67,2.67,3,1,4.33,3,4,0,Dropout
3716,BSCSE,3,1,22,24,0,5,4.58,2.5,5,5,Science,44000,0,0,0,0,3,1,4.67,3.33,3.33,4,3.33,4.67,3.67,4.33,4.33,Dropout
3717,BSCSE,3,1,22,24,0,4.77,3,1.85,5,5,Science,64000,0,0,0,0,3,2.67,1,3.33,3,2.67,3,2,3.67,4,3.67,Dropout
3718,BSCSE,3,1,23,5.5,0,5,5,0.8,5,5,Science,0,0,1,0,0,1,2,3.33,1,0,0,0,0,0,0,0,Dropout
3719,BSCSE,3,1,24,0,0,3.78,2.92,0,5,5,SCIENCE,1000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3720,BSCSE,3,1,21,35,0,4.59,3.92,2.68,8,5,Science,0,0,0,0,0,4,5,4,3,3.33,3.33,4.33,5,3.67,3.33,3.33,Dropout
3721,BSCSE,3,1,27,0,0,5,5,0,5,5,Science,23875,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3722,BSCSE,3,1,22,23,0,5,3.5,2.31,5,5,Science,53950,0,0,0,0,4,1,2,2.67,5,4,2.33,4,3.67,4,0,Dropout
3723,BSCSE,3,1,20,12,0,4.23,3.17,0.95,1,1,science,27500,0,0,0,1,4,2,1,1,1,1,1,2,1,3.33,0,Dropout
3724,BSCSE,3,2,22,4,0,4.82,3.58,1.49,5,5,Science,0,0,0,0,0,1,3.67,1,4.33,0,0,0,0,0,0,0,Dropout
3725,BSCSE,3,1,22,18,0,4.64,3.83,2.44,6,6,Science,1000,0,0,0,0,4,1,3,1,1,3,3.67,1,3.67,4.33,4,Dropout
3726,BSCSE,3,1,27,8.5,0,5,4.1,3.47,8,8,Science,34500,0,0,0,0,1,5,5,4,0,0,0,0,0,0,0,Dropout
3727,BSCSE,3,1,24,22,0,5,5,2.8,5,5,Science,62500,0,3,0,2,3,3,3.67,4.67,2,5,4,4.67,3.67,0,0,Dropout
3728,BSCSE,3,1,21,7.5,0,5,4.75,2.8,1,1,Science,0,0,0,0,0,1,3.67,4,0,0,0,0,0,0,0,0,Dropout
3729,BSCSE,3,1,20,3,0,4.14,3.75,0.52,5,5,science,20500,0,0,0,1,2,1,1,1,1,1,3,0,0,0,0,Dropout
3730,BSCSE,3,1,37,3,0,5,4.5,0.47,2,7,"Physics, Mathematics",0,0,1,0,1,1,1,1,2.33,0,0,0,0,0,0,0,Dropout
3731,BSCSE,3,1,21,0,0,4.44,4.42,0,4,4,Science,11500,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Dropout
3732,BSCSE,3,1,20,13,0,5,4.58,1.52,5,5,SCIENCE,60000,0,0,0,2,4,1,1,1,1,2.67,1,1,1,4.33,3.67,Dropout
3733,BSCSE,3,1,21,0,0,5,4.25,0,1,5,Science,23250,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3734,BSCSE,3,1,21,0,0,5,4.83,0,5,5,SCIENCE,51500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3735,BSCSE,3,1,20,16,0,4.82,3.75,2.86,12,12,Science,16000,0,0,0,0,3,2.67,4.33,4,4.33,4,1,2.33,1,0,0,Dropout
3736,BSCSE,3,1,22,0,0,5,4.25,0,5,5,science,23250,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3737,BSCSE,3,1,22,7.5,0,4.67,3.83,2,5,5,Science,34440,0,0,0,0,1,3.67,3,1,0,0,0,0,0,0,0,Dropout
3738,BSCSE,3,1,21,19,0,4.95,4.58,3.12,11,11,Science,0,0,0,0,0,2,3,3.67,4.67,4.33,5,4.33,0,0,0,0,Dropout
3739,BSCSE,3,1,21,19,0,4.78,4,1.8,11,11,Science,30000,0,0,0,1,3,1,1,1,2,3.67,3,4.33,4.67,4.33,0,Dropout
3740,BSCSE,3,1,21,8.5,0,5,4,1.37,4,4,SCIENCE,35500,0,0,0,0,2,1,1,4.33,3,4,0,0,0,0,0,Dropout
3741,BSCSE,3,1,21,0,0,4.73,3.17,0,5,5,science,35500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3742,BSCSE,3,1,22,3,0,5,3.25,0.61,5,5,Science,0,0,0,0,0,2,1,1,1,1,1,3.33,0,0,0,0,Dropout
3743,BSCSE,3,1,21,8.5,0,4.78,4.17,1.25,5,5,SCIENCE,33750,0,0,0,1,3,1,1,1,3.67,4,3.67,0,0,0,0,Dropout
3744,BSCSE,3,1,24,13,0,4.83,3.5,2.16,8,5,Science,12000,0,0,0,0,3,1,3.67,1,1,2,3.67,2,3.67,4.33,0,Dropout
3745,BSCSE,3,1,22,8.5,0,5,4.58,3.84,5,5,Science,12600,1,0,0,0,1,5,4.67,4.67,0,0,0,0,0,0,0,Dropout
3746,BSCSE,3,1,22,0,0,4.89,4.08,0,8,8,Science,34875,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Dropout
3747,BSCSE,3,1,23,7.5,0,5,3.17,3.06,5,5,Science,34500,0,0,0,0,1,1,4.33,4.67,0,0,0,0,0,0,0,Dropout
3748,BSCSE,3,1,20,26,0,4.55,4.08,2.85,4,4,Science,22000,0,0,0,0,4,2.67,4.67,3.67,2.67,4.33,5,4,4,5,0,Dropout
3749,BSCSE,3,1,21,0,0,4.82,3.5,0,5,5,SCIENCE,35500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3750,BSCSE,3,1,21,7.5,0,5,4.67,1.37,5,5,Science,17000,0,0,0,1,2,1,1,1,1,5,2.33,0,0,0,0,Dropout
3751,BSCSE,3,1,21,8.5,0,5,4.75,3.02,5,5,SCIENCE,35500,0,0,0,0,1,3.67,3.67,4.67,0,0,0,0,0,0,0,Dropout
3752,BSCSE,3,2,20,8.5,0,5,4.25,1.43,5,5,Science,72500,0,0,0,1,3,1,1,1,1,1,1,1,4.33,4.67,5,Dropout
3753,BSCSE,3,1,23,41,0,4.28,3.33,2.5,4,5,science,0,0,0,0,0,5,3.33,1,2,2,4.33,3.67,4,2.67,4,4,Dropout
3754,BSCSE,3,1,22,0,0,4.77,3.5,0,5,5,Science,35500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3755,BSCSE,3,1,22,20,0,5,5,1.97,5,5,Science,59000,0,3,0,0,3,1,1,1,1,4.33,2,2.67,4,4,5,Dropout
3756,BSCSE,3,1,21,27,0,4.77,4.83,2.74,8,8,Science,0,0,0,0,1,4,4,3.33,3.33,4,3.33,3.67,2.67,1,5,4.33,Dropout
3757,BSCSE,3,1,20,0,0,5,4.58,0,1,1,Science,35500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3758,BSCSE,3,1,20,0,0,5,4.58,0,5,5,Science,34875,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3759,BSCSE,3,2,21,37,0,5,4.5,2.61,5,5,Science,0,1,5,0,0,5,1,1,1,1,4,4.33,4.67,3.33,3.33,1,Dropout
3760,BSCSE,3,2,22,36,0,5,4.5,2.48,5,5,Science,0,1,5,0,0,5,1,1,1,1,3.67,4.33,3.67,1,3,2.67,Dropout
3761,BSCSE,3,2,22,3,0,5,4.5,0.47,5,5,Science,34875,0,0,0,0,1,1,1,2.33,0,0,0,0,0,0,0,Dropout
3762,BSCSE,3,1,21,0,0,5,4.33,0,5,5,SCIENCE,35500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3763,BSCSE,3,2,23,14.5,0,4.56,4.58,3,5,5,SCIENCE,15000,0,0,0,0,2,3,3.67,4.33,4.33,0,0,0,0,0,0,Dropout
3764,BSCSE,3,1,20,7.5,0,5,4.17,2.29,5,5,Science,0,0,0,0,0,1,4,3.33,1,0,0,0,0,0,0,0,Dropout
3765,BSCSE,3,1,21,8.5,0,4.61,4.19,1.84,9,9,SCIENCE,52500,0,0,0,1,2,1,1,5,5,4,0,0,0,0,0,Dropout
3766,BSCSE,3,2,22,16,0,4.64,4.08,3.44,4,4,science,0,1,0,0,0,2,4,4.67,1,5,5,5,0,0,0,0,Dropout
3767,BSCSE,3,1,22,38,0,4.86,3.58,2.57,5,5,science,39018,0,0,0,2,5,4.33,4,1,4.33,3.33,2.67,3.67,4,3.33,2,Dropout
3768,BSCSE,3,1,22,20,0,4.94,3.33,1.62,4,5,Science,0,0,0,0,1,3,1,1,1,2.33,4.33,3,2,2.33,2.67,4.67,Dropout
3769,BSCSE,3,1,23,19,0,5,3.17,1.79,5,5,SCIENCE,58375,0,0,0,0,3,1,1,1,1,3.33,3.33,2.67,5,5,4,Dropout
3770,BSCSE,3,1,21,23,0,4.55,3.17,1.24,1,1,Science,14750,0,0,0,0,5,1,1,1,1,1,4,1,1,1,2.33,Dropout
3771,BSCSE,3,1,22,34,0,4.39,2.92,1.83,1,5,Science,20000,0,0,0,3,4,2,1,2.33,2,4.33,1,1,3,3,3,Dropout
3772,BSCSE,3,1,23,13,0,4.67,3.58,1.78,5,5,Science,0,0,0,0,0,3,1,1,1,1,4.33,4,3.67,4.67,0,0,Dropout
3773,BSCSE,3,2,22,19,0,5,4.58,1.71,5,5,Science,44000,0,0,0,0,3,1,3,1,2.33,3.33,3.33,4,1,3,0,Dropout
3774,BSCSE,3,1,22,0,0,4.06,3.58,0,9,5,Science,25750,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3775,BSCSE,3,1,22,0,0,5,4.42,0,11,11,Science,7500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3776,BSCSE,3,1,21,13,0,4.95,4.17,3.06,5,5,Science,0,1,0,0,0,2,4.33,1,5,5,5,0,0,0,0,0,Dropout
3777,BSCSE,3,2,22,5,0,5,4.25,1.23,5,5,Science,51500,0,0,0,0,2,1,2,1,4.33,4.67,0,0,0,0,0,Dropout
3778,BSCSE,3,2,20,8.5,0,4.59,3.42,2.74,5,5,Science,35500,0,0,0,0,1,3,5,3.33,0,0,0,0,0,0,0,Dropout
3779,BSCSE,3,1,22,13,0,4.73,3.58,2.37,5,5,Science,-500,0,0,0,0,2,1,3.33,4,4.33,5,0,0,0,0,0,Dropout
3780,BSCSE,3,1,22,14,0,4.82,4,1.8,6,5,Science,68500,0,0,0,1,2,1,4.33,3,1,3,3.33,4,0,0,0,Dropout
3781,BSCSE,3,1,22,37,0,5,5,2.44,5,5,Science,58000,0,4,0,2,4,2.67,2.33,4.33,1,4.33,2.67,4,4,5,4,Dropout
3782,BSCSE,3,1,22,0,0,4.83,3.33,0,4,4,SCIENCE,53500,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,Dropout
3783,BSCSE,3,1,26,0,0,4.63,2.8,0,4,0,CIVIL,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,Dropout
3784,BSCSE,3,1,23,16,0,5,4,2.16,5,5,Science,56500,0,0,0,0,3,1,1,1,1,4.67,4.33,1,3.67,4.67,5,Dropout
3785,BSCSE,3,1,24,18.5,0,5,3,2.37,7,7,Science,65000,1,0,0,1,3,1,1,1,1,1,5,4,5,5,4.67,Dropout
3786,BSCSE,3,1,21,8.5,0,4.91,4.25,1.94,5,5,Science,2500,0,0,0,0,1,5,3.67,2,0,0,0,0,0,0,0,Dropout
3787,BSCSE,3,1,21,0,0,4.83,3.42,0,5,5,Science,35500,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3788,BSCSE,3,1,22,22,0,4.5,3.42,0.98,5,5,SCIENCE,0,0,0,0,1,3,1,1,1,2.67,1,1,2,2.33,3.67,0,Dropout
3789,BSCSE,3,1,27,10,0,5,5,1.3,11,11,Science,69000,0,2,0,0,2,1,1,1,1,3.67,4.67,3.33,1,3.67,0,Dropout
3790,BSCSE,3,1,22,0,0,4.5,4.25,0,10,10,SCIENCE,3875,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3791,BSCSE,3,1,21,12,5,4.5,3.5,1.8,5,5,Science,54000,0,0,0,0,2,1,1,2.33,1,4,5,4.67,3.67,0,0,Dropout
3792,BSCSE,3,1,21,9,5,5,4.5,1.91,5,5,Science,42750,1,0,0,0,2,1,1,1,1,4.67,4.67,5,5,0,0,Dropout
3793,BSCSE,3,1,21,0,2,5,4.5,0,5,5,Science,24000,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,Dropout
3794,BSCSE,3,1,19,2,5,5,5,0.52,7,7,Other,0,0,1,0,0,1,3.33,1,1,1,0,0,0,0,0,0,Dropout
3795,BSCSE,3,1,23,18,2,4.61,4.33,2.17,8,5,Science,54500,0,0,0,1,2,2,3.67,2,2,3.33,4,4.33,4.67,0,0,Dropout
3796,BSCSE,3,1,24,2,5,4.73,0,0.22,5,5,Science,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,Dropout
3797,BSCSE,3,1,23,2,1,5,5,0.22,5,5,Science,0,0,2,0,0,1,2,1,1,1,0,0,0,0,0,0,Dropout
3798,BSCSE,3,1,23,21,5,4.82,3.42,1.88,5,5,Science,0,0,0,0,0,3,1,2,2,1,1,3.33,3.67,4.33,5,4,Dropout
3799,BSCSE,3,1,20,2,5,4.67,5,0.22,5,5,Science,25750,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,Dropout
3800,BSCSE,3,1,22,0,5,4.56,4.5,0,5,5,Science,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3801,BSCSE,3,1,19,0,5,5,5,0,5,5,Science,17750,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3802,BSCSE,3,1,19,0,5,4.17,4.33,0,5,5,Science,25000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3803,BSCSE,3,1,20,9,5,4.45,4,3,5,5,Science,0,0,0,0,0,1,4.33,5,5,2.67,0,0,0,0,0,0,Dropout
3804,BSCSE,3,1,22,9,2,4.27,3.58,0.8,4,5,Science,59000,0,0,0,0,3,1,1,1,1,1,1,1,1,2.33,3.33,Dropout
3805,BSCSE,3,1,21,21,2,3.17,3.67,1.47,4,5,Science,0,0,0,0,0,3,2.67,2,2.67,2,2.67,1,2,2,2.67,1,Dropout
3806,BSCSE,3,1,20,19,2,4.17,4.33,1.39,11,11,Science,44000,0,0,0,0,3,1,2,1,2,2,2,1,4.33,3.67,4,Dropout
3807,BSCSE,3,1,20,11,2,3.67,4.17,1.18,5,5,Science,59500,0,0,0,1,3,1,1,1,1,2,1,1,4,1,4.67,Dropout
3808,BSCSE,3,1,22,2,2,4.91,4.92,0.22,5,11,Science,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,Dropout
3809,BSCSE,3,1,21,0,2,4.91,4.67,0,5,11,Science,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3810,BSCSE,3,1,21,0,2,5,4.17,0,5,5,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3811,BSCSE,3,1,20,2,2,3.28,3.5,0.3,1,1,Science,24500,0,0,0,0,1,1,2.33,1,1,0,0,0,0,0,0,Dropout
3812,BSCSE,3,1,23,5,5,4.72,4.42,0.29,5,5,Science,1000,0,0,0,0,2,1,1,1,1,1,2,1,2,0,0,Dropout
3813,BSCSE,3,1,21,14,12,4.8,4,3.36,7,7,Other,20750,0,2,0,0,2,4,3.67,5,4.33,4.67,4.33,0,0,0,0,Dropout
3814,BSCSE,3,1,21,17,2,4.61,4.75,2.14,8,8,Science,0,0,0,0,0,2,3.33,2,3.67,4.67,3,4,2.67,0,0,0,Dropout
3815,BSCSE,3,2,21,0,2,5,5,0,5,5,Science,25750,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3816,BSCSE,3,2,20,9,5,5,5,3.78,5,5,Science,24625,1,1,0,0,1,4.33,5,5,5,0,0,0,0,0,0,Dropout
3817,BSCSE,3,1,20,0,4,4.22,4.5,0,4,4,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3818,BSCSE,3,2,20,23,5,4.83,5,2.35,5,5,Science,64000,0,3,0,0,3,1,4.67,2.33,2,4,4.33,3,3.33,4.33,3.67,Dropout
3819,BSCSE,3,1,20,29,5,4.78,5,3.3,5,5,Science,51250,2,1,0,1,3,4.33,3.67,3,5,2.67,4.67,4.67,4.67,5,5,Dropout
3820,BSCSE,3,1,22,29,2,5,5,3.84,5,5,Science,0,2,2,0,0,3,5,5,5,5,5,5,5,4.67,5,3.67,Dropout
3821,BSCSE,3,1,22,0,1,4.56,4.42,0,9,1,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3822,BSCSE,3,2,22,0,5,5,4.08,0,5,5,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3823,BSCSE,3,1,20,1,5,4.33,4.08,0.44,5,5,Science,11000,0,0,0,0,1,1,1,5,1,0,0,0,0,0,0,Dropout
3824,BSCSE,3,1,22,9,5,5,4.25,2.26,5,5,Science,7000,0,0,0,0,1,3.67,2,5,3.67,0,0,0,0,0,0,Dropout
3825,BSCSE,3,1,22,0,5,5,3.17,0,5,5,Science,36000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3826,BSCSE,3,2,21,9,2,5,4.42,2.36,5,5,Science,13500,0,0,0,0,2,1,1,4,5,5,5,0,0,0,0,Dropout
3827,BSCSE,3,1,22,0,2,4.23,4.58,0,5,5,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3828,BSCSE,3,1,20,3,4,3.83,4,0.28,4,3,Science,0,0,0,0,0,2,1,1,1,1,2.33,2,0,0,0,0,Dropout
3829,BSCSE,3,1,22,6,2,4.56,3.35,1.15,4,0,Science,9750,0,2,0,0,1,1,3.33,2.33,3,0,0,0,0,0,0,Dropout
3830,BSCSE,3,1,21,0,5,5,4.33,0,5,5,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3831,BSCSE,3,1,21,6,1,4.5,4.67,0.72,6,6,Science,22250,0,0,0,0,2,1,1,1,1,1,3.67,3.67,2.67,0,0,Dropout
3832,BSCSE,3,1,19,0,4,4.56,4.75,0,4,4,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3833,BSCSE,3,1,25,0,2,5,2.56,0,0,0,Science,23250,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3834,BSCSE,3,1,21,9,2,5,4.5,1.56,12,12,Science,54000,0,0,0,0,2,1,1,1,1,4,4,4.33,4,0,0,Dropout
3835,BSCSE,3,1,19,9,5,4.67,4.92,1.78,5,5,Science,54000,0,0,0,0,2,1,1,1,1,4.33,5,4.33,4.33,0,0,Dropout
3836,BSCSE,3,1,21,9,5,4.89,5,2.08,5,5,Science,0,0,1,0,0,1,3.67,3,2.67,3.33,0,0,0,0,0,0,Dropout
3837,BSCSE,3,2,20,5,5,5,5,1,8,8,Science,13500,0,1,0,0,1,3,2.67,1,1,0,0,0,0,0,0,Dropout
3838,BSCSE,3,1,19,0,2,5,5,0,11,11,Science,25750,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3839,BSCSE,3,1,22,0,5,5,2.83,0,5,5,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3840,BSCSE,3,1,21,2,5,4.22,4.58,0.44,5,5,Science,27000,0,0,0,0,1,1,1,2.33,0,0,0,0,0,0,0,Dropout
3841,BSCSE,3,2,21,2,13,4.67,4.83,0.22,5,5,Science,38000,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,Dropout
3842,BSCSE,3,1,23,3,2,5,5,0.89,5,5,Science,25750,0,1,0,0,1,1,3.67,2.33,0,0,0,0,0,0,0,Dropout
3843,BSCSE,3,1,22,0,2,4.39,4.5,0,11,11,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3844,BSCSE,3,1,20,6,2,4.78,4.42,0.7,11,11,Science,5000,0,0,0,0,2,1,2.33,2.67,1,1,2,0,0,0,0,Dropout
3845,BSCSE,3,1,19,10,2,5,5,1.61,4,5,Science,54000,0,2,0,0,2,1,1,1,2.67,4.67,3.33,4.33,4,0,0,Dropout
3846,BSCSE,3,1,27,5,2,5,4.7,0.78,5,5,Science,38000,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,Dropout
3847,BSCSE,3,1,20,0,2,5,4.58,0,5,5,Science,27000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3848,BSCSE,3,1,24,0,2,4.72,3.08,0,5,5,Science,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3849,BSCSE,3,1,20,9,5,4.61,5,2.08,5,5,Science,0,0,1,0,0,1,3.33,3.67,3.67,2,0,0,0,0,0,0,Dropout
3850,BSCSE,3,1,23,9,1,4.22,4.25,1.07,6,6,Science,13500,0,0,0,0,2,2,2,1,3,1,4.33,3.33,1,0,0,Dropout
3851,BSCSE,3,2,20,9,5,5,5,1.48,5,5,Science,54000,0,2,0,0,2,1,1,1,1,3.33,2.67,4.67,5,0,0,Dropout
3852,BSCSE,3,1,19,0,2,5,5,0,7,7,Other,48000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3853,BSCSE,3,1,20,2,2,4.36,4.33,0.3,11,11,Science,0,0,0,0,0,1,1,2.33,1,1,0,0,0,0,0,0,Dropout
3854,BSCSE,3,1,23,9,1,4.78,5,2.67,8,5,Science,25750,0,1,0,0,1,3.67,3.33,3.67,4,0,0,0,0,0,0,Dropout
3855,BSCSE,3,2,20,6,3,5,5,0,7,7,Other,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,Dropout
3856,BSCSE,3,1,24,6,0,87.43,87.43,1.04,10,10,Science,25750,0,1,0,0,1,3.33,2,1,2.67,0,0,0,0,0,0,Dropout
3857,BSCSE,3,1,21,0,2,4.22,4.17,0,8,8,Science,29250,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3858,BSCSE,3,1,20,0,5,4.89,5,0,5,5,Science,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3859,BSCSE,3,1,25,2,5,4.25,3.92,0.44,5,5,Science,-10000,0,1,0,0,1,1,1,3,1,0,0,0,0,0,0,Dropout
3860,BSCSE,3,1,23,5,4,5,3.33,0.93,4,4,Science,-10000,0,1,0,0,1,2,3.67,1,1,0,0,0,0,0,0,Dropout
3861,BSCSE,3,1,23,2,1,4.46,3.06,0.67,0,0,Other,9750,0,1,0,0,1,1,1,4,1,0,0,0,0,0,0,Dropout
3862,BSCSE,3,1,22,0,5,5,3.83,0,5,5,Science,38000,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3863,BSCSE,3,2,19,0,2,4.83,5,0,5,5,Science,25750,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3864,BSCSE,3,2,20,0,2,4.94,5,0,5,5,Science,25750,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3865,BSCSE,3,1,23,6,2,4.56,3.42,1.78,5,5,Science,22500,0,0,0,0,1,3.67,4,3,1,0,0,0,0,0,0,Dropout
3866,BSCSE,3,1,20,0,6,4.17,4.5,0,9,6,Science,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3867,BSCSE,3,1,21,9,2,4.89,5,2.15,5,5,Science,0,0,1,0,0,1,2.67,3.67,2.67,4.33,0,0,0,0,0,0,Dropout
3868,BSCSE,3,1,21,0,2,4.78,5,0,4,4,Science,25750,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Dropout
3869,BSCSE,3,1,20,6,0,70,70,0.93,10,10,Science,0,0,1,0,0,1,1,2.33,2,3,0,0,0,0,0,0,Dropout
3870,BSECO,4,1,26,0,0,4,4,0,6,6,Bust.studies,20300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3871,BSECO,4,1,28,120,0,4.69,4.1,2.59,5,5,Business,0,0,0,0,0,11,3,4.33,4.33,3.67,3,2,2.67,4.33,3.67,3.33,Complete
3872,BSECO,4,2,27,30,0,4,4.8,1.93,5,5,Business studies,0,0,0,0,2,6,3,3.67,2.67,4,1,3.67,2,1,2,1,Dropout
3873,BSECO,4,1,24,120,0,4.31,4.3,2.25,5,11,HUMANITIES,18600,0,0,0,10,11,3,2.33,1,4,4.67,2.67,3.33,2,3.33,1,Complete
3874,BSECO,4,2,27,120,0,5,5,3.77,5,5,SCIENCE,0,6,6,0,2,11,5,5,5,4.67,5,5,4.67,5,4.67,5,Complete
3875,BSECO,4,1,27,120,0,4.75,4.8,3.46,5,5,B. STUDY,0,2,0,0,0,11,3.67,4.67,5,5,4.33,4.67,5,4.33,5,4,Complete
3876,BSECO,4,2,26,120,0,5,5,3.94,5,5,Buisness Studies,-273,8,5,0,1,12,5,4.33,5,5,5,5,4.33,5,5,4.67,Complete
3877,BSECO,4,1,27,120,0,3.81,3.3,2.43,5,5,Business Studies,0,0,0,0,1,12,2,3.67,3.33,4.33,4,3.67,2.67,4,2.67,4,Complete
3878,BSECO,4,2,25,120,0,3.63,3.4,2.87,4,4,HUMANITIES,-6,0,0,0,2,15,4.67,2.67,4.33,2.67,2.67,1,2,3.67,1,2.67,Complete
3879,BSECO,4,1,0,9,0,3.56,4.58,0.72,6,5,0,25300,0,0,1,0,2,1,1,1,2.67,3.67,0,0,0,0,0,Dropout
3880,BSECO,4,1,27,123,0,4.19,4.1,2.61,5,5,COMMERCE,0,0,0,0,2,15,4.33,2.67,4,4,2,3.33,2,3.33,2,3.67,Complete
3881,BSECO,4,1,27,24,0,3.75,3.8,1.18,5,0,Business studies,37400,0,0,0,3,8,1,1,1,1,2,1,1,1,1,1,Dropout
3882,BSECO,4,2,26,120,0,5,4.6,3.85,11,11,Science,4100,8,0,0,4,12,4.67,5,5,4.67,3.33,5,4.67,4.33,4.33,1,Complete
3883,BSECO,4,1,0,6,0,3.75,3.5,1,11,11,Arts,-800,0,0,0,0,2,2,1,1,3,1,0,0,0,0,0,Dropout
3884,BSECO,4,2,27,120,0,5,5,3.61,5,0,Science,0,6,5,0,5,11,5,5,4.67,5,4.67,4.67,5,5,5,5,Complete
3885,BSECO,4,2,26,120,0,5,5,3.92,5,5,Business Studies,-60,4,8,0,2,12,5,5,5,4.67,4.67,5,5,4.67,5,5,Complete
3886,BSECO,4,1,31,120,0,5,4.6,3.58,4,4,Science,0,2,0,0,0,9,5,5,5,4.33,5,5,5,5,5,5,Complete
3887,BSECO,4,1,25,120,0,3.44,4.3,2.5,5,5,COMMARCE,0,0,0,0,0,14,1,4,3.33,2,3.67,2.33,2.67,2.33,3.67,4,Complete
3888,BSECO,4,2,26,120,0,4.44,4.1,2.63,4,4,science,0,0,0,0,0,14,2.33,4,4,2.67,4,2.67,3.33,3.33,2,4,Complete
3889,BSECO,4,2,0,0,0,3.81,4.8,0,5,5,HUMANITIES,24175,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
3890,BSECO,4,1,29,120,0,3.81,4.8,3.26,8,8,Business,-1,0,0,0,1,8,4.67,4,3.67,3.33,4.67,4,4.33,4.33,5,4.33,Complete
3891,BSECO,4,1,26,123,0,4.31,4.3,3.25,5,5,Business studies,0,1,0,0,0,12,4,5,4,4.33,4.67,5,2.33,3.67,2.33,4,Complete
