Id_Key,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
2664,3,1,27,69,0,5,3.9,1.87,4,4,SCIENCE,990,0,0,0,6,12,1,1,1,3.67,2.33,2,2.67,1,2.33,2,Dropout
2665,3,1,25,9,0,3.94,3.83,0.81,5,5,Science,0,0,0,0,0,4,1,1,1,1,1,1,1,2,3.33,2,Dropout
2666,3,2,25,12,0,5,5,1.21,5,5,Science,0,0,5,0,3,5,1,2,1,1,1,1,1,1,1,1,Dropout
2667,3,1,25,54,0,5,4.75,2,1,1,science,-1,0,0,0,3,9,3,2.33,4,2,2,4.33,3.33,2.33,3.67,1,Dropout
2668,3,1,27,3,0,5,4,0.44,9,1,science,27000,0,0,0,0,4,1,1,1,1,1,1,1,1,1,3.33,Dropout
2669,3,1,32,0,0,4.6,2.5,0,7,7,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2670,3,1,26,138,0,4.63,5,2.64,4,4,Science,0,0,28,0,1,15,2,2.67,4,4,2,4,2,3.67,1,1,Complete
2671,3,1,27,27,0,3.6,3.7,1.58,7,13,"ENGLISH, MATHS , SCIENCE, SOCIAL STUDIES",0,1,0,0,0,5,1,1,1,2,1,2,2,4.33,1,2.67,Dropout
2672,3,2,23,138,0,4.63,4.5,3.03,5,5,SCIENCE,0,1,0,0,1,15,3,4,4,5,2,2.67,4.67,3.33,3.67,3.33,Complete
2673,3,1,23,138,0,3.81,3.92,3.36,5,5,Science,0,4,0,0,0,13,4.33,4.67,5,5,5,5,5,5,5,5,Complete
2674,3,1,26,10,0,5,4.1,0.9,5,5,Science,42000,0,0,0,0,4,1,1,1,1,1,1,1,2.33,1,1,Dropout
2675,3,1,27,0,0,4.94,5,0,5,5,Science,0,0,3,0,1,3,1,1,1,1,1,1,1,1,1,0,Dropout
2676,3,1,30,9,0,5,4.8,1.43,5,5,Science,11000,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,Dropout
2677,3,2,24,138,0,4.44,4.5,3.06,5,5,Science,0,2,5,0,0,14,3.67,2.67,5,3.67,3,3.33,2.33,4,4.67,4.33,Complete
2678,3,1,28,14,0,4.81,3.8,0.46,1,1,Science,42000,0,0,0,0,5,1,1,1,1,1,1,3,1,1,1,Dropout
2679,3,1,26,3,0,4.88,5,0.17,5,5,Science,-152000,0,3,0,0,3,1,1,1,1,1,1,2,1,1,0,Dropout
2680,3,1,25,27,0,5,5,1.69,5,5,Science,0,1,4,0,0,5,1,1,1,1,1,3.33,4.33,3.33,1,1,Dropout
2681,3,2,26,138,0,5,5,2.58,5,5,Science,-1100,1,14,0,10,15,4,5,4.67,3.67,4,5,3,4.67,4.33,5,Complete
2682,3,2,25,25,0,4.88,3.58,1.67,3,3,SCIENCE,0,0,0,0,1,4,2,2.67,2.33,3,1,2.33,1,1,1,1,Dropout
2683,3,1,24,9,0,5,5,1.42,5,5,Science,42000,0,2,0,0,2,1,1,1,1,4.67,4,3.33,0,0,0,Dropout
2684,3,1,26,12,0,4.5,4.5,1.26,5,5,SCIENCE,0,0,0,0,1,3,3.33,1,1,1,3.33,2.33,3,0,0,0,Dropout
2685,3,1,24,138,0,4.56,5,3.16,5,5,Science,0,4,10,0,0,13,4,5,5,4.33,5,2.33,3.67,4.33,4.33,3,Complete
2686,3,2,26,13,0,5,4,1.13,6,6,Science,-5243,0,0,0,1,4,1,1,2,3.67,1,4,0,0,0,0,Dropout
2687,3,1,27,138,0,5,5,2.81,5,5,Science,0,1,16,0,1,18,5,4,4.33,4.33,5,3,1,3.33,4.67,1,Complete
2688,3,1,28,138,0,4.88,5,3.12,5,5,Science,0,1,5,0,0,7,5,4.33,4.33,4.67,4,2,4.67,5,2.67,4.67,Complete
2689,3,2,25,39,0,4.38,4.1,1.82,6,6,SCIENCE,64546,0,0,0,3,5,1,1,2,1,2.33,2,2.67,4,3,3,Dropout
2690,3,1,23,138,0,5,5,3.01,11,11,Science,0,3,12,0,2,15,4,3.33,3,3.33,2.33,2.33,1,4.67,2,3.33,Complete
2691,3,1,28,0,0,5,5,0,5,5,Science,53000,0,3,0,2,3,1,1,1,1,1,1,1,1,1,1,Dropout
2692,3,1,24,15,0,5,5,1.13,5,5,Science,0,0,3,0,0,3,1,1,1,1,2,1,1,1,2,2.67,Dropout
2693,3,2,24,138,0,5,5,3.58,5,5,Science,0,5,22,0,3,14,3,4.67,5,5,2,3.67,5,3.67,4.33,4.67,Complete
2694,3,1,25,30,0,5,5,1.9,5,5,Science,921,0,7,0,0,7,2.33,2,1,1,2.67,3.33,1,1,1,2.67,Dropout
2695,3,1,23,138,0,5,5,3.59,11,11,Science,0,6,6,0,1,12,4.67,4.33,5,4.33,2,5,5,4,5,5,Complete
2696,3,1,26,138,0,5,5,3.46,5,5,SCIENCE,0,5,11,0,1,16,5,4,4,4.67,5,5,1,2,3,5,Complete
2697,3,2,26,26,0,5,5,1.63,11,11,Science,0,0,4,0,0,4,1,1,3.33,1,2.67,4.67,3,2,2,2.33,Dropout
2698,3,1,26,138,0,5,5,3.71,5,5,Science,0,3,9,0,1,12,4,5,4,5,4.33,5,5,5,4.67,5,Complete
2699,3,1,26,38,0,5,5,1.67,5,5,Science,0,0,6,0,0,6,1,1,2.33,3.67,2,2,3.33,1,1,1,Dropout
2700,3,1,24,138,0,5,5,3.49,6,6,Science,0,5,9,0,1,13,4.33,4.67,4.33,4,5,3.33,4.67,4.67,5,3.67,Complete
2701,3,2,23,138,0,4.4,3.5,3.18,5,5,Maths & Physics,-2,2,0,0,1,13,4,5,2.67,5,4.67,3.33,5,5,4,4.67,Complete
2702,3,1,26,0,0,5,5,0,1,1,Science,14500,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2703,3,1,26,31,0,4.63,5,1.49,5,5,Science,43000,0,4,0,2,5,1,1,2.33,2,1,2.33,3.33,3.67,3.33,1,Dropout
2704,3,1,26,138,0,4.63,5,2.45,4,5,science,10500,0,16,0,3,17,3,3.33,4.33,4,4.67,2.67,2.67,4.33,4,3.33,Complete
2705,3,1,27,12,0,5,5,0.9,5,5,Science,1000,0,4,0,2,4,1,1,1,1,1,1,2.33,1,1,2.33,Dropout
2706,3,1,25,14,0,5,2,1.67,7,7,Science,51000,1,0,0,1,4,1,1,1,1,1,1,1,1,1,2,Dropout
2707,3,1,27,61,0,5,3.9,2.5,6,6,Science,45000,0,0,0,0,8,1,1,1,1,1,5,4,5,3.67,4,Dropout
2708,3,1,28,6,0,5,3.1,0.94,9,5,science,42000,0,0,0,0,2,1,1,1,1,3.67,1,3.33,0,0,0,Dropout
2709,3,2,24,138,0,5,4.5,3.09,11,11,SCIENCE,0,0,0,0,0,13,5,3.33,3.33,5,4.67,3,3.67,3.33,4.67,4.33,Complete
2710,3,1,23,21,0,5,4,1.73,11,11,SCIENCE,-10,1,0,0,3,9,1,1,1,1,1,1,1,1,1,1,Dropout
2711,3,1,25,138,0,5,2,3.25,7,7,science,-16,3,0,0,8,15,3,3.67,5,1,4,5,3,3.33,1,2.67,Complete
2712,3,1,25,138,0,5,3.92,3.59,8,8,Science,23750,6,0,0,2,13,5,5,5,5,5,5,5,5,5,5,Complete
2713,3,2,26,0,0,5,2.5,0,5,5,"Mathematics, Physics, Chemistry, Biology",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2714,3,1,27,3,0,3.69,3.42,0.5,5,5,Science,38000,0,0,0,1,2,1,1,1,1,3,1,0,0,0,0,Dropout
2715,3,1,25,138,0,4.63,4.5,2.37,5,5,Science,0,0,0,0,1,16,3.33,3.67,3.33,2.67,4,2.67,3.67,2.67,4,2.33,Complete
2716,3,1,24,138,0,4.63,4.5,3.11,5,5,Science,0,4,0,0,1,13,5,4.33,1,3.33,3,4.67,1,3.67,4.67,2,Complete
2717,3,1,27,22,0,3.31,3.6,1.61,5,5,SCIENCE,0,0,4,0,0,5,2.67,2,1,1,3.67,1,1,1,2.67,2,Dropout
2718,3,1,25,128,0,4.8,2,2.91,7,5,Science,26000,2,0,0,4,14,3.67,3.33,3.33,3.67,4.67,4.33,5,5,4,5,Dropout
2719,3,1,24,6,0,5,4,1,4,4,Science,0,0,0,0,0,2,1,2.67,1,1,1,3.33,0,0,0,0,Dropout
2720,3,1,25,138,0,4.94,4.58,3.4,5,5,Science,0,5,0,0,0,14,3.67,4.33,5,5,4.67,2,5,5,3.33,4,Complete
2721,3,1,25,138,0,5,4.58,2.61,11,11,SCIENCE,0,1,0,0,0,15,5,4,3,5,3.67,2.33,4,2.33,2,3.67,Complete
2722,3,1,23,10,0,4.5,3.17,0.9,8,8,Science,0,0,0,0,0,2,1,2,1,2,3.67,2.67,1,0,0,0,Dropout
2723,3,1,25,9,0,4.94,4.2,1.07,4,4,Science,0,0,0,0,2,5,1,1,1,1,1,1,3.67,2,2.67,0,Dropout
2724,3,1,26,9,0,4.44,2.9,1.19,8,5,Computer,-1000,0,0,0,0,2,1,1,1,3.67,3.67,2,0,0,0,0,Dropout
2725,3,2,25,38,0,4.44,4.25,2.03,5,5,science,37000,0,0,0,3,9,2.67,1,3.33,1,1,2.67,2,4,2.33,1,Dropout
2726,3,1,26,6,0,4.88,4,1.23,5,5,SCIENCE,0,0,0,0,0,2,1,1,1,1,2.67,4.67,0,0,0,0,Dropout
2727,3,1,26,9,0,5,2.5,1.74,7,7,"Physics, Chemistry & Mathematics",29500,1,0,0,0,2,1,1,1,1,4.67,5,4.33,0,0,0,Dropout
2728,3,2,27,138,0,4.69,4.3,2.53,6,6,Science,0,0,0,0,4,13,3.67,3,3,2,2.33,3.33,5,4,1,1,Complete
2729,3,1,25,9,0,5,4.58,1.22,8,8,Science,0,0,0,0,4,5,1,1,1,1,1,1,1,1,1,1,Dropout
2730,3,2,25,138,0,4.56,3.92,2.82,4,4,Science,0,0,13,0,2,16,4,4.33,1,3,1,3.33,4.67,2.67,3,2.33,Complete
2731,3,1,25,6,0,4.81,4.08,0.75,5,5,SCIENCE,38000,0,0,0,3,4,1,1,1,1,2.33,1,1,1,3.67,0,Dropout
2732,3,2,24,10,0,4.44,4.17,0.77,5,5,SCIENCE,62500,0,0,0,1,5,2,1,1,1,1,2.67,1,1,2.67,1,Dropout
2733,3,1,24,9,0,4.25,4.42,1.3,5,5,Science,0,0,0,0,1,3,1,1,1,1,1,4.67,3.33,3.67,0,0,Dropout
2734,3,1,25,9,0,5,5,1,6,6,Science,52000,0,2,0,2,2,1,1,1,2.33,3,3.67,0,0,0,0,Dropout
2735,3,1,25,0,0,5,3.7,0,5,5,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2736,3,2,23,138,0,4.88,4,2.83,11,11,SCIENCE,-600,0,0,0,10,14,1,2,4.67,4.67,4,4,4.33,3.33,2.33,3.33,Complete
2737,3,1,24,138,0,4.38,3.92,2.77,8,8,Science,0,0,0,0,1,15,3.67,4.67,3,3.67,3.33,3,4,3.67,2.33,4.33,Complete
2738,3,1,24,138,0,3.94,4.83,3.19,4,5,Science,0,3,0,0,0,15,5,4.33,5,1,2.67,2,3,1,3.33,2,Complete
2739,3,1,24,26,0,4.69,4.67,1.77,6,6,Science,0,0,0,0,1,4,2,4.67,2,3.67,2.67,2,2.67,2,2,1,Dropout
2740,3,1,26,9,0,4.75,4.5,1.68,8,8,Science,42000,1,0,0,1,4,1,1,1,1,1,1,1,1,1,1,Dropout
2741,3,1,27,26,0,5,3.6,1.26,11,11,SCIENCE,-2,0,0,0,1,5,1,1,1,3.33,4.33,2,1,1,1,3,Dropout
2742,3,1,26,6,0,4.63,3.5,0.67,5,5,Food Technology,38000,0,0,0,2,4,2,1,1,1,1,1,1,1,1,1,Dropout
2743,3,1,25,138,0,5,5,2.93,5,5,Science,0,1,14,0,1,15,2.67,3.33,2,2.33,1,2.67,4,2,3.33,2,Complete
2744,3,2,24,0,0,4.31,4.08,0,5,5,Science,52000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2745,3,2,25,9,0,5,5,1.94,5,5,Science,0,0,2,0,0,2,1,1,1,4.33,4.33,4.67,0,0,0,0,Dropout
2746,3,2,23,0,0,5,5,0,5,5,SCIENCE,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2747,3,1,24,9,0,5,5,2,5,5,Science,-13750,1,2,0,0,3,1,1,1,5,4.33,4.33,0,0,0,0,Dropout
2748,3,2,24,9,0,5,5,1.42,5,5,Science,6,0,2,0,0,2,1,1,1,1,3.67,4.33,4,0,0,0,Dropout
2749,3,1,25,24,0,5,5,1.6,9,5,SCIENCE,44000,0,5,0,2,5,1,1,1,1,3.33,2.33,3.33,3.67,4,1,Dropout
2750,3,1,32,32,0,5,5,1.97,5,5,Science,-45,0,9,0,1,6,2.33,1,1,2.33,1,3.33,2,3.67,2,1,Dropout
2751,3,1,25,27,0,5,5,3.16,5,5,science,0,1,2,0,0,3,4.33,2.33,3,4.33,3.67,5,3.67,3.67,5,4.67,Dropout
2752,3,1,24,138,0,5,5,3.96,5,5,Science,0,12,1,0,0,13,5,5,5,5,5,5,5,5,5,5,Complete
2753,3,2,24,16,0,4.81,5,1.65,1,5,Science,39000,0,3,0,0,3,1,1,2,1,1,1,3,3,4.67,3.33,Dropout
2754,3,2,23,138,0,5,5,3.94,5,5,Science,0,13,1,0,1,14,5,5,5,5,5,5,5,5,5,4.67,Complete
2755,3,1,24,23,0,4.88,4.67,1.77,5,5,Science,0,0,0,0,0,4,4,2.67,3.33,2.67,3.67,2,1,1,1,4,Dropout
2756,3,1,33,35,0,5,4,1.59,11,11,Science,0,0,0,1,0,9,1,1,1,1,1,1,1,1,1,1,Dropout
2757,3,1,25,14,0,4.5,3.83,1.4,11,11,Science,0,0,0,0,0,5,1,1,1,1,1,1,1,1,2.33,2.33,Dropout
2758,3,1,25,138,0,4.81,5,3.61,5,5,Science,0,6,7,0,0,13,4.33,5,5,5,5,4.67,3.67,4.33,4.67,5,Complete
2759,3,2,26,77,0,5,4.25,2.36,5,5,Science,0,0,0,0,2,12,2.67,4,4.33,2.33,4,2,1,2,1,2.67,Dropout
2760,3,1,25,138,0,5,4.83,3.51,4,4,Science,0,9,0,0,1,13,5,5,5,5,5,5,5,5,3.33,5,Complete
2761,3,2,25,138,0,4.94,4.75,2.57,5,5,Science,0,0,0,0,2,16,4.33,3.67,3,3,3,2.33,3.67,3.33,1,3,Complete
2762,3,1,23,20,0,5,5,1.3,5,5,Science,800,0,4,0,0,4,2,3.67,1,2,2,1,1,1,1,2,Dropout
2763,3,1,23,138,0,5,5,3.94,5,5,Science,0,11,9,0,0,13,5,5,5,5,5,5,5,5,5,5,Complete
2764,3,2,24,9,0,4.88,4.67,2.06,5,5,Science,0,1,0,0,0,2,1,1,1,4.33,4.67,5,0,0,0,0,Dropout
2765,3,1,25,16,0,4.69,4.5,1.84,5,5,SCINCE,0,0,0,0,2,5,2.67,1,2.33,2,2.67,1,1,1,1,3.33,Dropout
2766,3,1,24,12,0,5,4.58,2.05,5,5,Science,-4400,1,0,0,0,2,1,1,1,2.67,5,4.33,5,0,0,0,Dropout
2767,3,2,25,61,0,5,4.83,2.41,5,5,Science,38600,0,0,0,5,12,1,1,1,4.33,4.67,1,3,1,1,1,Dropout
2768,3,1,25,24,0,2.2,3.1,1.92,2,5,Science,0,0,0,0,3,8,1,3,2,4,3.33,3.67,1,1,1,1,Dropout
2769,3,2,25,138,0,4.19,3.5,2.61,4,4,Science,0,0,0,0,4,16,1,3.33,1,2,2.67,2.67,2,2.67,3,2.67,Complete
2770,3,2,24,138,0,4.69,4.17,2.98,4,4,SCIENCE,0,2,0,0,1,15,3.33,5,4.67,4.33,4.67,5,4.33,5,4.33,5,Complete
2771,3,2,25,138,0,5,5,3.89,5,5,Science,-1,11,1,0,0,12,5,5,4,5,5,5,5,5,5,5,Complete
2772,3,1,27,138,0,5,2,2.76,7,7,"Maths, Physics",0,1,0,0,1,14,4.33,1,4.67,5,2.33,4.67,4.67,4.33,2.67,4,Complete
2773,3,1,26,9,0,4.2,3.6,1.53,7,13,GED,0,0,0,0,1,3,1,1,1,1,1,1,1,1,4,4,Dropout
2774,3,2,24,138,0,5,5,3.64,5,5,Science,0,5,8,0,1,12,5,5,5,5,5,5,5,4,5,5,Complete
2775,3,1,26,3,0,4.81,4.5,0.33,5,5,Science,37000,0,0,0,0,2,1,1,1,1,1,2.67,0,0,0,0,Dropout
2776,3,2,26,138,0,5,4.6,3.57,1,1,Science,0,8,13,0,0,13,5,4.33,5,5,5,4.67,5,2.33,4.67,4.67,Complete
2777,3,2,24,3,0,4.63,4.92,0.67,5,5,Science,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,Dropout
2778,3,1,23,138,0,4.4,2.5,3.01,2,2,Science,0,2,13,0,1,13,3.67,5,4.67,3.33,3,3.33,2.33,4.33,4,4,Complete
2779,3,1,25,0,0,5,5,0,4,4,Science,-250,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2780,3,2,23,23,0,5,4.67,1.65,5,5,Science,300,0,0,0,0,4,2.33,3.67,2.33,3,2,2,3,2,1,2,Dropout
2781,3,2,24,30,0,5,4.17,1.65,5,5,Science,0,0,0,0,0,4,2.67,1,2.33,2.33,2.67,2,2.67,3.67,1,1,Dropout
2782,3,1,24,0,0,5,4.83,0,5,5,science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2783,3,2,26,138,0,5,5,3.34,5,5,Science,0,5,14,0,0,12,5,4.33,5,5,5,3,3.67,4,4.33,5,Complete
2784,3,1,23,138,0,4.94,4.75,3.08,5,5,Science,-47,3,0,0,1,13,4.33,5,4.67,5,5,2.33,5,3.67,3.67,5,Complete
2785,3,2,26,9,0,3.4,3.9,1.84,5,5,"SOCIAL STUDIES, MATH, SCIENCE, LANGUAGE ARTS WRITING, LANGUAGE ARTS READING",0,1,0,0,0,2,1,1,1,1,4.67,5,5,0,0,0,Dropout
2786,3,1,24,16,0,3.88,4.42,1.01,5,5,Science,27000,0,0,0,1,4,1,1,1,1,1,1,3.33,2,1,1,Dropout
2787,3,2,27,13,0,5,5,1.81,5,5,science,42000,0,2,0,0,2,1,2.33,1,2,4.67,4.33,4,0,0,0,Dropout
2788,3,1,26,138,0,4.88,4.67,3.03,5,5,SCIENCE,0,2,0,0,0,13,4.67,2.33,4.67,4,4,4,3.67,4.33,3.33,5,Complete
2789,3,2,24,3,0,5,4.25,0.67,4,4,SCIENCE,0,0,0,0,0,2,1,1,1,1,3.67,1,0,0,0,0,Dropout
2790,3,1,23,138,0,5,4.42,2.92,4,4,Science,0,0,0,0,3,14,5,4.67,5,4.67,4.33,5,4.33,3.67,4.67,4.33,Complete
2791,3,1,26,25,0,4.81,5,2.27,5,5,Science,52000,0,3,0,1,3,2,2.33,1,1,2,3.33,4,4.67,5,4.33,Dropout
2792,3,2,30,138,0,4.8,4.5,3.85,2,2,Science,0,9,0,0,1,12,5,5,5,5,5,5,5,5,5,5,Complete
2793,3,1,25,67,0,5,2,2.55,5,5,Science,-8000,1,0,0,5,10,4.67,3.33,1,3.33,4.67,2.33,4,1,2,4.33,Dropout
2794,3,1,24,138,0,5,4.83,2.98,6,5,Science,0,2,0,0,0,16,1,2,2.67,4.67,4.67,1,2,4,5,4.67,Complete
2795,3,2,27,138,0,5,4.7,3.73,4,4,Science,0,9,13,0,1,13,5,4.67,4.67,4.67,3.67,4,4.33,5,5,5,Complete
2796,3,1,25,138,0,4.5,3.67,3.84,4,4,Science,0,10,13,0,1,13,5,5,4.33,5,5,5,5,5,4.67,5,Complete
2797,3,1,24,6,0,4.75,4.67,0.69,5,5,Science,42000,0,0,0,0,2,1,1,1,1,2.67,1,3.67,0,0,0,Dropout
2798,3,1,24,23,0,4.69,5,1.9,5,5,SCIENCE,53000,0,5,0,2,5,3.67,2.33,2.67,2.33,3,2.67,2,2,2,1,Dropout
2799,3,1,25,138,0,4.19,4.08,3.23,5,5,Science,0,1,0,0,1,15,4,1,1,3.67,3,4,5,3,2.33,2.33,Complete
2800,3,2,25,9,0,4.81,4.4,1.21,5,5,Science,28003,0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,Dropout
2801,3,2,25,138,0,4.75,4.5,2.76,5,5,Science,0,0,17,0,14,17,5,3,2,3.67,3.67,3.33,2.67,5,3,2.33,Complete
2802,3,1,24,138,0,5,4.58,3.25,5,5,Science,-1100,0,0,0,2,15,1,3,3.33,4.33,3.33,3.67,4.33,5,5,5,Complete
2803,3,1,25,138,0,5,4.83,3.58,5,5,SCIENCE,0,3,0,0,2,14,3.67,3.67,4.33,5,4,4,3.67,3.67,4.67,4,Complete
2804,3,1,27,17,0,2.4,4,1.62,7,13,Science,31000,1,0,0,1,4,1,1,1,1,1,4,1,1,3,2.33,Dropout
2805,3,2,24,80,0,5,4.33,1.99,4,4,SCIENCE,54000,0,0,0,2,13,1,1,2.33,3.33,2,1,1,3.67,1,3,Dropout
2806,3,2,26,138,0,5,4.58,3.08,6,6,Science,0,4,0,0,0,14,2,5,3,1,4.33,3.67,4.33,4.33,3,2.33,Complete
2807,3,2,26,138,0,4.19,4.25,3.14,5,5,Science,0,2,0,0,5,16,1,4.67,1,2.67,3,4.33,3.67,2.67,3.67,4.67,Complete
2808,3,1,25,61,0,5,5,2.35,11,11,Science,58000,1,12,0,1,13,1,1,1,1,1,1,1,3,3,4,Dropout
2809,3,1,25,30,0,4.5,4.17,1.64,5,5,science,32000,0,0,0,4,6,2.33,1,4.67,1,5,1,1,1,2.33,3,Dropout
2810,3,1,24,0,0,5,5,0,12,5,SCIENCE,18000,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2811,3,1,26,9,0,4.63,3.17,1.37,5,5,Science,56000,0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,Dropout
2812,3,1,25,138,0,5,5,2.84,8,5,SCIENCE,0,1,14,0,3,15,3.33,2.67,4.67,3.33,2,4,4.67,2.67,2.33,5,Complete
2813,3,2,24,138,0,5,5,3.63,5,5,Science,0,9,5,0,1,14,4.67,5,2.33,4.67,4.33,5,4.67,5,3.67,5,Complete
2814,3,1,25,0,0,5,5,0,5,5,Science,1000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2815,3,1,24,9,0,5,5,1.11,5,5,Science,28000,0,3,0,1,3,1,1,1,1,3.67,3.67,2.67,0,0,0,Dropout
2816,3,1,23,138,0,5,5,3.8,11,5,Science,0,8,6,0,1,13,4,4.67,5,5,5,5,5,5,4.67,1,Complete
2817,3,1,24,138,0,5,5,2.41,5,5,Science,0,0,16,0,1,16,1,2.33,4.33,2,3,1,3.33,3.33,3.33,4.33,Complete
2818,3,1,24,9,0,5,5,1.58,5,5,SCIENCE,42000,0,2,0,0,2,1,1,1,1,4.67,3.33,5,0,0,0,Dropout
2819,3,2,24,138,0,5,5,3.68,5,5,Science,-6,7,6,0,1,13,5,5,5,4.67,4.33,4.67,5,5,4,5,Complete
2820,3,1,24,3,0,5,4.58,0.44,5,5,SCIENCE,22600,0,0,0,0,1,1,2.33,1,0,0,0,0,0,0,0,Dropout
2821,3,1,25,37,0,5,3.75,1.6,5,5,Science,0,0,0,0,1,12,1,1,1,1,1,1,1,1,5,4.33,Dropout
2822,3,1,24,21,0,5,5,1.3,5,5,SCIENCE,0,0,6,0,0,6,1,1,1,1,1,1,1,1,2.67,1,Dropout
2823,3,1,23,138,0,5,5,3.54,5,5,Science,38500,6,7,0,3,12,4.33,5,5,5,5,5,4.33,4.67,5,5,Complete
2824,3,2,24,9,0,5,5,1.84,5,5,Science,0,1,1,0,0,2,1,1,1,1,4.67,5,5,0,0,0,Dropout
2825,3,1,23,138,0,5,5,2.92,5,5,Science,-1,2,14,0,1,16,5,3,3,4,4.33,2,5,5,1,2.33,Complete
2826,3,1,25,138,0,5,5,3.96,4,5,Science,0,12,2,0,3,14,5,5,5,4.67,5,5,5,5,5,5,Complete
2827,3,1,24,3,0,4.38,4,0.56,6,5,SCIENCE,37000,0,0,0,0,1,2.67,1,1,0,0,0,0,0,0,0,Dropout
2828,3,2,25,18,0,5,5,2.89,5,5,Science,-1000,1,1,0,0,2,1,4,3.33,2.33,4.67,5,5,0,0,0,Dropout
2829,3,1,25,138,0,4.69,5,3.29,4,5,Science,-8,2,24,0,0,13,3.67,5,3.67,4.67,4.67,2,4.67,4.67,4.33,5,Complete
2830,3,1,24,138,0,5,5,3.4,5,5,Science,0,2,12,0,1,14,5,5,5,4.33,4.33,5,3.67,3.33,4,5,Complete
2831,3,1,25,138,0,4.44,5,2.8,5,5,Science,0,0,14,0,1,14,2,4,3,1,3.67,1,2,2,3.67,2.33,Complete
2832,3,1,23,0,0,5,5,0,5,5,science,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2833,3,1,25,9,0,4.5,5,1.89,4,5,science,0,0,2,0,0,2,3,2,3.67,1,1,2.33,0,0,0,0,Dropout
2834,3,1,24,9,0,5,5,1.26,5,5,Science,0,0,3,0,1,3,1,1,1,1,1,1,3.67,4,3.33,0,Dropout
2835,3,2,25,16,0,3.6,3.2,1.1,2,5,Science,52000,0,0,0,1,3,3,1,1,1,1,1,1,1,2,2,Dropout
2836,3,1,27,18,0,4.69,5,1.74,5,5,Science,42000,0,2,0,0,2,2,1,3,2,2.67,4,3.33,0,0,0,Dropout
2837,3,1,29,25,0,4.88,5,2.05,5,5,Science,68000,0,3,0,2,3,1,4,1,2,2.67,5,2.67,3,2.67,3.67,Dropout
2838,3,2,23,138,0,5,5,2.55,1,1,Science,0,0,15,0,3,15,4.67,5,3.67,2.67,3.67,2.67,5,2.33,4,2,Complete
2839,3,2,24,138,0,5,5,3.2,5,5,Science,0,1,13,0,0,14,4.33,5,5,5,3.33,5,4,4,5,3,Complete
2840,3,2,25,138,0,4.88,5,3.04,5,5,Science,18250,2,12,0,0,14,3.33,2,3.33,4,4.33,3,4,2.67,4,4.67,Complete
2841,3,2,24,12,0,4.75,5,1.37,5,5,Science,1000,0,2,0,0,2,1,1,2,1,3,3.67,4,0,0,0,Dropout
2842,3,2,25,138,0,5,5,3.1,5,5,Science,0,1,13,0,0,14,3.67,4.67,5,4.67,3,5,4,3.33,4.67,2.67,Complete
2843,3,2,25,138,0,5,5,3.7,5,5,Science,0,8,6,0,1,13,5,5,5,3.67,5,5,5,5,5,5,Complete
2844,3,1,26,20,0,5,5,1.65,6,6,Science,8500,0,3,0,0,3,2,2.33,1,2.33,2,1,1,1,2.67,4.33,Dropout
2845,3,2,24,9,0,5,5,1.53,5,5,SCIENCE,0,0,2,0,0,2,1,1,1,1,4.33,4,4.33,0,0,0,Dropout
2846,3,2,25,20,0,5,5,1.32,1,1,Science,0,0,4,0,0,4,1,1,1,2,4.67,2,3,1,1,2.33,Dropout
2847,3,1,25,3,0,4.69,5,1,5,5,Science,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,Dropout
2848,3,2,23,138,0,5,5,3.72,5,5,Science,0,9,5,0,0,13,3.67,5,5,5,4.33,4.33,5,5,5,5,Complete
2849,3,1,26,138,0,5,5,3.52,5,5,Science,0,5,8,0,1,13,4.67,5,5,4.67,4.33,5,5,5,3.33,5,Complete
2850,3,1,25,9,0,5,5,0.95,5,5,science,0,0,2,0,0,2,1,1,1,1,3,2.33,3.67,0,0,0,Dropout
2851,3,2,24,138,0,5,5,3.83,5,5,SCIENCE,0,9,4,0,1,13,5,5,4.33,5,4.33,5,5,5,5,5,Complete
